# Scan Date   : 12/08/24 16:57:25 - 12/08/24 17:08:53
# File Sample :  
# File Memo   :  
# User Comment : 
# Optical     : @集中法
# Counter     : D/teX Ultra 250|D/teX Ultra 250
# Condition 2θ/θ                     : 0.0000000000 deg (offset -), 
# Condition 2θ                       : 0.0000000000 deg (offset -0.1610000000), 
# Condition ω                        : 0.0000000000 deg (offset 0.0255000000), 
# Condition φ                        : 0.0000000000 deg (offset 0.0000000000), 
# Condition Z                        : 0.3021600000 mm (offset -), 
# Condition Rx                       : 0.1089000000 deg (offset -), 
# Condition Ry                       : -2.3048000000 deg (offset -), 
# Condition 2θ/ω                     : 0.0000000000 deg (offset -), 
# Condition θs                       : 0.0000000000 deg (offset 0.0255000000), 
# Condition θd                       : 0.0000000000 deg (offset -0.1865000000), 
# Condition Ts                       : 0.1248800000 mm (offset -), 
# Condition CBO選択スリット                : BB  (offset -), 
# Condition M                        : 0.0000000000 pulse (offset -), 
# Condition 入射平行スリット                 : Soller_slit_5.0deg  (offset -), 
# Condition 入射スリット                   : 1/2deg  (offset -), 
# Condition Zs                       : -0.1909400000 mm (offset -), 
# Condition 入射光学素子                   : 0.0000000000  (offset -), 
# Condition 長手制限スリット                 : 10.0mm  (offset -), 
# Condition センタースリット                 : None  (offset -), 
# Condition フィルター                    : Cu_K-beta  (offset -), 
# Condition 受光スリット1                  : 20.000mm  (offset -), 
# Condition 受光スリット2                  : 20.000mm  (offset -), 
# Condition 受光光学素子                   : No_unit  (offset -), 
# Condition 受光平行スリット                 : Soller_slit_5.0deg  (offset -), 
# Condition 調整用受光スリット                : None  (offset -), 
# Condition Zd                       : 0.2743700000 mm (offset -), 
# Condition アッテネータ                   : Open  (offset -), 
# Condition 検出器モノクロメータ               : None  (offset -), 
# Condition モノクロメータスリット              : None  (offset -), 
# Condition プライマリビーム                 : None  (offset -), 
# Condition PHA                      : 35.0000000000 div (offset -), 
# Data X axis : 2θ/ω
# Scan mode   : CONTINUOUS
# Scan start  : 38.0000000000 deg
# Scan stop   : 40.0000000000 deg
# Scan step   : 0.0040000000 deg
# Scan speed  : 0.500968 deg/min
# Scan time per step : 0.479
# Scan Y unit : counts
# Scan Date and Time: 12/08/24 16:57:25 - 17:08:53
38.3320 1575.962 755.0000 1.0000
38.3360 1527.952 732.0000 1.0000
38.3400 1561.350 748.0000 1.0000
38.3440 1571.787 753.0000 1.0000
38.3480 1669.893 800.0000 1.0000
38.3520 1621.884 777.0000 1.0000
38.3560 1665.719 798.0000 1.0000
38.3600 1713.728 821.0000 1.0000
38.3640 1726.252 827.0000 1.0000
38.3680 1816.009 870.0000 1.0000
38.3720 1916.203 918.0000 1.0000
38.3760 1957.950 938.0000 1.0000
38.3800 1978.824 948.0000 1.0000
38.3840 2141.638 1026.0000 1.0000
38.3880 2164.599 1037.0000 1.0000
38.3920 2143.726 1027.0000 1.0000
38.3960 2233.482 1070.0000 1.0000
38.4000 2375.423 1138.0000 1.0000
38.4040 2502.753 1199.0000 1.0000
38.4080 2590.422 1241.0000 1.0000
38.4120 2625.907 1258.0000 1.0000
38.4160 2644.694 1267.0000 1.0000
38.4200 2845.081 1363.0000 1.0000
38.4240 2955.711 1416.0000 1.0000
38.4280 3062.167 1467.0000 1.0000
38.4320 3168.623 1518.0000 1.0000
38.4360 3208.283 1537.0000 1.0000
38.4400 3295.952 1579.0000 1.0000
38.4440 3431.631 1644.0000 1.0000
38.4480 3588.183 1719.0000 1.0000
38.4520 3513.038 1683.0000 1.0000
38.4560 3636.193 1742.0000 1.0000
38.4600 3669.591 1758.0000 1.0000
38.4640 3805.269 1823.0000 1.0000
38.4680 3878.327 1858.0000 1.0000
38.4720 3840.755 1840.0000 1.0000
38.4760 4005.657 1919.0000 1.0000
38.4800 4112.112 1970.0000 1.0000
38.4840 4206.044 2015.0000 1.0000
38.4880 4421.043 2118.0000 1.0000
38.4920 4661.090 2233.0000 1.0000
38.4960 4842.691 2320.0000 1.0000
38.5000 5084.825 2436.0000 1.0000
38.5040 5402.105 2588.0000 1.0000
38.5080 5932.296 2842.0000 1.0000
38.5120 6514.671 3121.0000 1.0000
38.5160 6898.747 3305.0000 1.0000
38.5200 7838.062 3755.0000 1.0000
38.5240 8775.289 4204.0000 1.0000
38.5280 10211.398 4892.0000 1.0000
38.5320 12004.446 5751.0000 1.0000
38.5360 14008.318 6711.0000 1.0000
38.5400 16406.702 7860.0000 1.0000
38.5440 19120.279 9160.0000 1.0000
38.5480 21996.670 10538.0000 1.0000
38.5520 24766.605 11865.0000 1.0000
38.5560 26801.788 12840.0000 1.0000
38.5600 28951.776 13870.0000 1.0000
38.5640 31471.227 15077.0000 1.0000
38.5680 33846.650 16215.0000 1.0000
38.5720 36228.336 17356.0000 1.0000
38.5760 39136.038 18749.0000 1.0000
38.5800 42642.814 20429.0000 1.0000
38.5840 47305.991 22663.0000 1.0000
38.5880 53200.714 25487.0000 1.0000
38.5920 59711.211 28606.0000 1.0000
38.5960 66883.403 32042.0000 1.0000
38.6000 73788.412 35350.0000 1.0000
38.6040 79818.814 38239.0000 1.0000
38.6080 83989.373 40237.0000 1.0000
38.6120 84125.051 40302.0000 1.0000
38.6160 80480.509 38556.0000 1.0000
38.6200 73400.161 35164.0000 1.0000
38.6240 64303.418 30806.0000 1.0000
38.6280 53851.973 25799.0000 1.0000
38.6320 45329.255 21716.0000 1.0000
38.6360 38098.616 18252.0000 1.0000
38.6400 32706.948 15669.0000 1.0000
38.6440 28834.883 13814.0000 1.0000
38.6480 25927.181 12421.0000 1.0000
38.6520 24211.366 11599.0000 1.0000
38.6560 23332.585 11178.0000 1.0000
38.6600 22572.783 10814.0000 1.0000
